0.5859797661092777,0.6463745103909111,0.4146563440661021,ARXAFO11187B9AEBFE,nan,,nan,Urge Overkill,Crackbabies,0.0,243.17342,1.646,0.0,4,0.546,-6.149,0,0.597,222.43,152.468,5,0.406,"['hard rock', 'grunge', 'blues-rock', 'post-grunge', 'glam rock', 'celtic', 'power pop', 'christian rock', 'soundtrack', 'rock', 'post rock', 'alternative rock', 'hip hop', 'garage rock', 'screamo', 'classic rock', 'funk', 'oldies', 'indie rock', 'punk', 'alternative', 'jazz', 'indie', '90s', 'electronica', 'pop', 'chicago', 'instrumental', 'noise', 'ambient', 'soul', 'american', 'beautiful', '80s', 'piano', 'latin', 'english']","[1.0, 0.7676248167707513, 0.7005607593285168, 0.7005607593285168, 0.7005607593285168, 0.7428734685640479, 0.7428734685640479, 0.7005607593285168, 0.7988078276732964, 0.9039729703375395, 0.7005607593285168, 0.7988078276732964, 0.785186177799579, 0.7005607593285168, 0.7005607593285168, 0.7428734685640479, 0.7428734685640479, 0.7005607593285168, 0.7676248167707513, 0.7562092387781678, 0.7753153976071998, 0.7428734685640479, 0.7594944653779374, 0.6729293584162584, 0.7005607593285168, 0.7188386836247603, 0.5184059310081608, 0.6481675539592886, 0.5770504442560688, 0.6409075010564468, 0.606471677119333, 0.6210470953616345, 0.5457027790804837, 0.6069929610702325, 0.5604363610467513, 0.5658824195455685, 0.527138089058619]","[1.0, 0.8667299241879779, 0.8630464290393665, 0.8630464290393665, 0.849882044894173, 0.84052245621156, 0.8402410146572332, 0.8375549527674737, 0.8318845245340563, 0.8241306741818841, 0.8051346420577224, 0.80487623216569, 0.804477418929881, 0.7989556171056399, 0.7922834208363718, 0.7878223427620072, 0.7725320747449639, 0.7712459230965409, 0.7690101234747827, 0.7404901988394331, 0.7394728378447861, 0.7367065342134329, 0.7203310667040684, 0.7203307124604016, 0.6944079423336255, 0.6902980435556034, 0.6902889296122082, 0.6748578019522387, 0.6530988263107644, 0.6530987061571488, 0.6530982359303447, 0.6530980899606963, 0.6530976778786073, 0.6530972718634078, 0.6530966047900981, 0.653095988380195, 0.6530909254183136]",1993
0.5297306072289015,0.8582706777960948,0.515325300572259,ARMB95F1187B9B5B93,40.8079,"Harlem, NY",-73.9454,Cam'Ron,I'm A Chicken Head (Skit),0.0,85.96853,0.0,0.0,6,0.442,-19.67,1,0.607,81.705,110.064,4,0.437,"['hip hop', 'rap', 'new york', 'hardcore rap', 'east coast rap', 'pop', 'urban', 'underground', 'soul', 'classic', 'hardcore', 'gangsta']","[0.9998456670204745, 1.0, 0.6783689673717083, 0.59124428234717, 0.5911531353406076, 0.41832422552104165, 0.18778974971076487, 0.18192951703347673, 0.27364908397786536, 0.18778974971076487, 0.28786398816326064, 0.0]","[1.0, 0.9961055635402043, 0.8212911344093453, 0.8033900671353593, 0.8033111937026314, 0.430852805971722, 0.4227676185464935, 0.40340526848736524, 0.3783646831331619, 0.37753745230008473, 0.36055630525942817, 0.2917609101471863]",2004
0.39200877147130697,0.8392976775681696,0.7763032635185221,ARDVZTE1187FB5A0A1,nan,"Sayreville, NJ",nan,Harry Connick_ Jr.,Once,0.0,364.64281,2.241,0.0,0,0.333,-17.67,1,0.326,357.193,60.882,1,0.0,"['rock', 'pop', 'metal', 'arena rock', 'ballad', 'hard rock', 'soundtrack', 'acoustic', 'classic', 'song writer', 'cover', 'party music', 'vocal', 'heavy', 'beautiful', 'original', 'piano', 'adult contemporary', 'guitar', 'united states', '80s']","[1.0, 0.89800873954718, 0.8238264016999093, 0.47303794276590866, 0.4844311288726046, 0.511894363412702, 0.4645571411810867, 0.32284832720323486, 0.22250575952395582, 0.12236494435702926, 0.09467444446323049, 0.09467444446323049, 0.18022960606007493, 0.10991362623351408, 0.18494134835892811, 0.07502772212541402, 0.18494134835892811, 0.047337222231615246, 0.1637598833265102, 0.0, 0.047337222231615246]","[1.0, 0.9371718386498741, 0.8916104459580904, 0.7591377000846807, 0.7554304069461182, 0.641669668185744, 0.6067887261123872, 0.4664183539033849, 0.4379171812117558, 0.42111142169110166, 0.39441955585475674, 0.39441955585475674, 0.3937272888751007, 0.392448132596332, 0.3908991142779227, 0.3754813756566319, 0.3750090960939892, 0.34878950982028706, 0.3464266316777658, 0.3031594637858174, 0.19216170275012132]",0
0.37598430150044215,0.5117436649141278,0.41463136850923055,ARM4WGN1187FB3C746,nan,,nan,Kyle Eastwood,How Y' All Doin',0.0,207.20281,0.0,0.0,4,0.666,-14.233,0,0.479,191.977,100.175,4,0.0,"['hard bop', 'latin jazz', 'acid jazz', 'easy listening', 'future jazz', 'smooth jazz', 'jazz', 'contemporary jazz', 'post-bop', 'electronic', 'bass', 'swing', 'mainstream jazz', 'beautiful', 'lounge', 'big band', 'crossover jazz', 'jazz bass', 'contrabass', 'uk']","[1.0, 0.8630836733270069, 0.8940670693406221, 0.9160501386566958, 0.8101172079973179, 0.8101172079973179, 0.9690166039863848, 0.7229528541025135, 0.6154334071431773, 0.8314948382329512, 0.554969819952462, 0.5698250569118778, 0.49938691220336195, 0.5632883507767131, 0.5955427026064377, 0.4504175911212684, 0.30338770016783784, 0.2799490733788283, 0.27592633107721715, 0.3534147855404711]","[1.0, 0.8987231549638736, 0.8650405904796417, 0.8635547922341292, 0.8595439231537904, 0.8310330914458832, 0.8048380982516073, 0.7933429304651902, 0.7155365457338551, 0.6613399677008539, 0.6384102415830823, 0.638401743161351, 0.6296970905673767, 0.5992316510300562, 0.5992271732906032, 0.5934745416335265, 0.48471670505108805, 0.4673791805143715, 0.4644035627878341, 0.43587031505322005]",2006
0.0,0.5821292945146708,0.4398805128258635,ARGNZOL1187FB5CE7C,37.27188,California,-119.27023,Fernando Ortega,Pass Me Not (LP Version),0.0,130.76853,3.924,0.0,6,0.85,-11.769,1,0.814,117.296,55.619,1,0.0,"['ccm', 'soft rock', 'easy listening', 'hymns', 'religious music', 'country rock', 'singer-songwriter', 'ballad', 'nu metal', 'rock', 'spiritual', 'acoustic', 'pop rock', 'jazz', 'pop', 'contemporary gospel', 'united states', 'inspirational', 'gospel', 'male vocalist', 'christian', 'worship music', 'folk', 'contemporary christian', 'electronic', 'instrumental', 'classical', 'piano', 'roots', 'mellow', 'california', 'melodic', 'uplifting', 'praise & worship', 'lyrical', 'powerful', 'praise', 'crooner', 'christian pop', 'vocal']","[1.0, 0.8542754091220731, 0.8361828337089176, 0.6786614557348088, 0.6786614557348088, 0.6786614557348088, 0.8285964041745636, 0.6786614557348088, 0.6786614557348088, 0.861538112266536, 0.61524795185317, 0.7203207501789582, 0.6786614557348088, 0.718041800228336, 0.7274667072659431, 0.5244888039978827, 0.5230298648240043, 0.5202228066042555, 0.5286637968337926, 0.5363644367282439, 0.5658555330541741, 0.4728822645252784, 0.6330718913426453, 0.4501145707513039, 0.6321389395697791, 0.567483320267421, 0.5377242707371591, 0.5088665475925555, 0.44719931855198275, 0.49582165540139617, 0.46489838868653877, 0.4676408563248153, 0.38989954568281066, 0.3653885360305032, 0.3427627211606931, 0.3403980345058359, 0.32113954641652576, 0.3201339656926727, 0.31459715501525315, 0.3456837013518546]","[1.0, 0.8552847456506817, 0.8109231637189906, 0.7453003865123716, 0.7453003865123716, 0.7453003865123716, 0.7386805851377369, 0.7352518259463429, 0.7099793143545315, 0.7075430544858626, 0.6950375244412086, 0.6771163688966861, 0.6762185279753435, 0.6392894735478448, 0.625549044831385, 0.6230999362129784, 0.6219435506802733, 0.6197186179531952, 0.6103969622354684, 0.5967011454466485, 0.5873926948907021, 0.5821955196974831, 0.5691343538044618, 0.5641493720823675, 0.5379206188600497, 0.5379205023528331, 0.5379189884708514, 0.5379184226595012, 0.5379170443666919, 0.5379166366180959, 0.5379118372051447, 0.537909700548398, 0.516421690841501, 0.49699375480317093, 0.47906006335833945, 0.4771857635341813, 0.4619210853303262, 0.46112404113420696, 0.4567354498349039, 0.4244875426513196]",2003
0.5459646925190439,0.6282744489330068,0.42883453621653383,ARNVM131187B990D2B,nan,Oakland CA,nan,themselves,Oversleeping,0.0,195.18649,0.0,0.0,6,0.001,-6.324,1,0.098,195.186,116.915,4,0.634,"['experimental pop', 'alternative hip hop', 'massachusetts', 'karaoke', 'underground rap', 'straight edge', 'experimental rock', 'bluegrass', 'hip hop', 'post rock', 'math rock', 'alternative rap', 'experimental', 'doom metal', 'ambient', 'rap', 'jazz', 'emo', 'progressive rock', 'blues', 'r&b', 'electronica', 'electro', 'rock', 'indietronica', 'indie rock', 'united states', 'pop', 'indie', 'underground hip hop', 'male vocalist', 'electronic', 'alternative', 'guitar', 'bass', 'dj', 'instrumental', 'american', 'vocal', 'punk', 'country']","[0.8539732857193155, 0.8539732857193155, 0.8539732857193155, 0.8539732857193155, 0.8849228917362651, 0.8539732857193155, 0.8539732857193155, 0.8539732857193155, 1.0, 0.9023623143007663, 0.8539732857193155, 0.8093081166643297, 0.982722515581848, 0.8539732857193155, 0.962076357188642, 0.9023623143007663, 0.9306680814672394, 0.8539732857193155, 0.8539732857193155, 0.8539732857193155, 0.6981331587234855, 0.9023623143007663, 0.8539732857193155, 0.9507513428822172, 0.684500212525387, 0.8539732857193155, 0.6489315359645066, 0.8904539093320591, 0.8978809450741988, 0.6609939316612952, 0.6791261286563187, 0.8735038502300723, 0.8554130082185998, 0.7306924720558617, 0.6491938739364168, 0.6453068444460129, 0.76575197548238, 0.7630408882877324, 0.669058055014805, 0.7555444573775315, 0.6539817763821029]","[1.0, 1.0, 1.0, 1.0, 0.9937425288453013, 0.993004879335025, 0.9853390089423921, 0.9795521422240523, 0.9770829304548833, 0.9770789236852572, 0.9738190242916874, 0.9620020640296519, 0.9264827584631841, 0.920886610709796, 0.9176681221461084, 0.8902438720381062, 0.8842688215142995, 0.8724700971638891, 0.8682275928240669, 0.8671270377569726, 0.8555153397074443, 0.854545273077556, 0.8540625192929022, 0.8413672255660853, 0.8360538523645816, 0.8306900099403646, 0.8255651228177392, 0.8220837621200355, 0.8220837332240524, 0.8099909286313635, 0.8040225789511526, 0.7917458881607425, 0.7917457861803502, 0.7917449878747792, 0.7917438299680546, 0.7917411359916195, 0.7676653718846383, 0.7676644172261399, 0.7676613416223453, 0.7264989336157884, 0.7264954248229857]",2009
0.37598430150044215,0.495819328959285,0.34276521913001623,ARFELOH1187B991F95,nan,,nan,Niraj Chag,Eeshwar,0.0,109.92281,0.543,0.0,9,0.493,-12.968,0,0.463,106.22,114.993,4,0.619,"['trip hop', 'jungle music', 'chill-out', 'downtempo', 'indian classical', 'broken beat', 'soul jazz', 'desi', 'future jazz', 'breakbeat', 'dub', 'electronic', 'electronica', 'world', 'jazz', 'drum and bass', 'folk', 'country', 'ambient', 'beautiful', 'fusion', 'tribal', 'groove', 'lounge', 'indian', 'ethnic', 'vocal', 'melodic', 'world fusion', 'india', 'hindi', 'south asian roots', 'tabla', 'uk', 'indian fusion', 'indian electronic']","[0.954589052621979, 0.9137092226294369, 0.8834789985937321, 0.9922020218340427, 0.8257906032434921, 0.8257906032434921, 0.8257906032434921, 0.8257906032434921, 0.8257906032434921, 0.8864333266984601, 0.8257906032434921, 1.0, 0.8812610761070089, 0.7614293323719352, 0.8257906032434921, 0.7012230169603849, 0.7615708791275916, 0.6520028428893695, 0.7475825415541539, 0.622767786167133, 0.6256209246147658, 0.47724722169739536, 0.5066909473196092, 0.601080837167951, 0.47579403304430434, 0.5033469177693262, 0.5582960404103569, 0.5284936547224541, 0.45804120825161687, 0.4358859215522553, 0.39716144869303793, 0.3545848701352353, 0.2822039694797274, 0.4025707353881, 0.19189630772481245, 0.05547047286351687]","[1.0, 0.9942432045576856, 0.9708029522142606, 0.9363393088832291, 0.9260718730565346, 0.9260718730565346, 0.9260718730565346, 0.9260718730565346, 0.9260718730565346, 0.9121768078828989, 0.8269643704524472, 0.8262025289123766, 0.7740966826263985, 0.7401766706628664, 0.7369813506758297, 0.7329931836225807, 0.6833190903060702, 0.6833185676690805, 0.6833183079933636, 0.6833134630553749, 0.6833071739802916, 0.6558143716095813, 0.6403036628014834, 0.6403005885758297, 0.6402973581587585, 0.6402717091826903, 0.6402696585814092, 0.6402508340052349, 0.6402433485449481, 0.6237431798278356, 0.5937165609508441, 0.560703052875753, 0.504579533109389, 0.5036624548214422, 0.4345557589693196, 0.32877235519651793]",0
0.0,0.6519244064873759,0.434476562805476,ARCDRLI1187FB54D58,nan,,nan,ZTrip,Addison Faceplant,0.0,302.602,0.0,0.0,10,0.416,-9.817,0,0.457,285.751,119.948,4,1.0,"['turnablism', 'trip hop', 'chill-out', 'hip hop', 'club', 'pop rock', 'rap', 'downtempo', 'classic rock', 'funk', 'electro', 'techno', 'alternative rock', 'dance', 'r&b', 'electronica', 'underground hip hop', 'electronic', 'female vocalist', 'rock', 'mashup', 'j pop', 'instrumental', 'dj', 'instrumental hip hop', 'pop', 'indie', 'alternative', 'canadian', 'comedy', 'underground', 'beats', 'funky', 'remix', 'cover', 'ninja tune', 'breakbeat', 'indie hip hop', 'mix', 'anticon', 'late night', 'bootleg']","[0.9372653203271636, 0.8900630299373011, 0.8475373527573336, 1.0, 0.8428607395474388, 0.8428607395474388, 0.8900630299373011, 0.8428607395474388, 0.8428607395474388, 0.8428607395474388, 0.8428607395474388, 0.8428607395474388, 0.8428607395474388, 0.8428607395474388, 0.6436371263901749, 0.8428607395474388, 0.6546128718807084, 0.881503055424149, 0.7422456452688366, 0.8900630299373011, 0.607792035866627, 0.600686542240134, 0.7568021037168139, 0.6116990287385972, 0.5453124415188584, 0.7688462652445075, 0.7760910650030155, 0.7694510923514465, 0.6481697343670364, 0.6152398992917937, 0.578465417288644, 0.5653043576360328, 0.5829404550515876, 0.5471022557190682, 0.5146526459609314, 0.508087446510044, 0.5732406439791835, 0.461158722956864, 0.44650683818596393, 0.4449412862431736, 0.43284146277133956, 0.43031231495219957]","[1.0, 0.9395053116723806, 0.9282675832400809, 0.9152684114644016, 0.868689791644367, 0.8410128854411976, 0.8239188026291775, 0.8203302730318047, 0.810484880167596, 0.794974198259207, 0.7907524604708291, 0.7882103304403171, 0.7779009205315502, 0.7704080583702844, 0.7543461337385693, 0.7534594343571283, 0.750352321593956, 0.7492903884794171, 0.7439262500782848, 0.741379520269274, 0.7366048112725868, 0.7309243724539556, 0.7115540733770986, 0.7115494818805266, 0.6866559221789282, 0.6738192008614639, 0.6738191037411942, 0.673819017832083, 0.673817680455505, 0.6738157151649724, 0.6738150850321372, 0.6738145340495877, 0.6738130599649613, 0.6738034320768087, 0.6621451560008853, 0.6568966517064294, 0.6555380989547044, 0.6193798010844876, 0.6076664509087293, 0.6064148809973509, 0.5967417589651642, 0.5947198488481341]",0
0.0,0.6057033020608091,0.42959192002494306,ARSFK241187B9BA38E,nan,"St. Louis, Missouri",nan,Murphy Lee / Zee,Murphy Lee,0.0,268.90404,0.0,0.0,1,0.317,-4.936,0,0.333,253.521,92.043,4,1.0,"['pop rap', 'dirty south rap', 'gangster rap', 'hip hop', 'rap', 'motown', 'beat', 'freestyle', 'karaoke', 'club', 'r&b', 'reggae', 'emo', 'southern rap', 'techno', 'alternative rock', 'jazz', 'remix', 'male vocalist', 'producer', 'pop', 'soul', 'instrumental', 'alternative', 'american', 'female vocalist', 'indie', 'acoustic', 'punk', 'christian', 'party music', 'canada', 'urban', 'heavy']","[1.0, 0.8735090963752788, 0.8099852205541831, 0.9550492163116353, 0.9397520346350703, 0.7619312635600181, 0.7619312635600181, 0.7619312635600181, 0.7619312635600181, 0.7619312635600181, 0.6833345518080185, 0.8099852205541831, 0.8099852205541831, 0.6500018127190748, 0.8099852205541831, 0.8099852205541831, 0.8099852205541831, 0.5569510883497939, 0.5882900422963196, 0.5228438137086446, 0.7627448360788875, 0.6831854570759772, 0.7024299109702321, 0.7352510737033974, 0.6716292113127904, 0.6182772523300192, 0.7420104473334284, 0.6465261426737772, 0.7122377074491952, 0.5961672417911927, 0.4733404546807206, 0.477777164453434, 0.4770690152375244, 0.4601425511633261]","[1.0, 0.9041200669988437, 0.855969055478122, 0.8357280775637981, 0.8207918167057381, 0.8195442213990608, 0.8195442213990608, 0.8195442213990608, 0.8195442213990608, 0.7656446484109375, 0.7494323456369423, 0.7477696113495329, 0.7431268195831788, 0.7347018498137854, 0.7243854184464398, 0.7144340985988406, 0.695834684296102, 0.6503823041570749, 0.646133955580839, 0.6383162594170829, 0.6352745665003864, 0.6352743200723112, 0.6352742937086535, 0.6139674252787769, 0.6139673310105433, 0.6139673020150496, 0.6139672023967543, 0.6139671436069485, 0.6139670137761145, 0.6139645788443144, 0.6007927805666882, 0.5775225722876719, 0.5774947582587153, 0.5774888935078091]",2003
0.0,0.47740331697195276,0.3704561300430008,ARZ7IH41187FB3B8F5,40.71793,"Uniondale, NY",-73.59354,Leaders Of The New School,The End Is Near (LP Version),0.0,263.88853,0.0,0.0,7,0.375,-11.621,1,0.553,263.889,97.292,4,0.859,"['hip hop', 'alternative hip hop', 'beat', 'old school hip hop', 'rap', 'east coast rap', 'hardcore rap', 'funk', 'underground hip hop', 'techno', '90s', 'new york city', 'new york', 'golden age', 'old school', 'dj', 'alternative', 'piano', 'remix', 'underground', 'black', 'underground rap', 'east coast', 'alternative rap', 'pop', '80s', 'indie', 'soul', 'classic', 'detroit', 'old school rap']","[1.0, 0.7679760500857814, 0.7679760500857814, 0.7679760500857814, 0.9110577459452297, 0.6492750515662752, 0.646326089244474, 0.7679760500857814, 0.5980718646164136, 0.7216332426687035, 0.6913690542439558, 0.5259319232802996, 0.5863891181597449, 0.5047206366188338, 0.5422111318289904, 0.521780841132669, 0.6959029014869231, 0.5681645531325102, 0.47761183210170105, 0.508385504633591, 0.4689401373979841, 0.4967269048692929, 0.4335532341807627, 0.424259972566178, 0.648966404421431, 0.5728109296023698, 0.6560765646775021, 0.5722362657207052, 0.49467203661553627, 0.4302043757799092, 0.4123511383945842]","[1.0, 0.9418922743811238, 0.9418922743811238, 0.9418922743811238, 0.9184123818868364, 0.837973167280758, 0.8353914406299595, 0.8026003828704172, 0.7676832511708804, 0.7547564342225179, 0.745665674065203, 0.7299900170266502, 0.7298029247658199, 0.7114201819131976, 0.6987604498819396, 0.6960592379212196, 0.6723391494151241, 0.6723388660588806, 0.6723303836542012, 0.6723267925311075, 0.6723234197564674, 0.672305110931616, 0.6491152897197134, 0.6409793223640636, 0.6317677394471851, 0.6317663667224919, 0.6317652515130264, 0.6317641527382051, 0.6317371513333168, 0.6316883900639977, 0.6305535009375068]",1993
